Model,Region,Date,EVI_Mean,EVI_Lower,EVI_Upper
GRU,Sulaymaniyah,2030-02-01,0.215548,0.161937,0.269159
GRU,Sulaymaniyah,2030-03-01,0.258482,0.179273,0.337691
GRU,Sulaymaniyah,2030-04-01,0.256917,0.174023,0.339811
GRU,Sulaymaniyah,2030-05-01,0.180091,0.106034,0.254148
GRU,Sulaymaniyah,2030-06-01,0.111655,0.049449,0.173861
GRU,Sulaymaniyah,2030-07-01,0.085034,0.021954,0.148114
GRU,Sulaymaniyah,2030-08-01,0.085999,0.034587,0.137411
GRU,Sulaymaniyah,2030-09-01,0.090685,0.038669,0.142701
GRU,Sulaymaniyah,2030-10-01,0.100667,0.048209,0.153124
GRU,Sulaymaniyah,2030-11-01,0.111293,0.057671,0.164914
GRU,Sulaymaniyah,2030-12-01,0.132611,0.084609,0.180613
GRU,Halabja,2026-01-01,0.221896,0.20101,0.242781
GRU,Halabja,2026-02-01,0.292516,0.26158,0.323451
GRU,Halabja,2026-03-01,0.348186,0.301965,0.394408
GRU,Halabja,2026-04-01,0.336173,0.288225,0.384121
GRU,Halabja,2026-05-01,0.22328,0.177623,0.268938
GRU,Halabja,2026-06-01,0.133366,0.095728,0.171003
GRU,Halabja,2026-07-01,0.103144,0.064862,0.141427
GRU,Halabja,2026-08-01,0.103564,0.070346,0.136781
GRU,Halabja,2026-09-01,0.107109,0.074124,0.140094
GRU,Halabja,2026-10-01,0.116683,0.079378,0.153987
GRU,Halabja,2026-11-01,0.1356,0.099912,0.171288
GRU,Halabja,2026-12-01,0.164984,0.132217,0.197751
GRU,Halabja,2027-01-01,0.211913,0.184152,0.239675
GRU,Halabja,2027-02-01,0.283104,0.2438,0.322408
GRU,Halabja,2027-03-01,0.348445,0.291168,0.405723
GRU,Halabja,2027-04-01,0.343923,0.276619,0.411226
GRU,Halabja,2027-05-01,0.232136,0.179387,0.284885
GRU,Halabja,2027-06-01,0.132551,0.078641,0.186461
GRU,Halabja,2027-07-01,0.099053,0.055016,0.14309
GRU,Halabja,2027-08-01,0.100971,0.052816,0.149125
GRU,Halabja,2027-09-01,0.10825,0.061344,0.155156
GRU,Halabja,2027-10-01,0.117151,0.079796,0.154505
GRU,Halabja,2027-11-01,0.131758,0.091082,0.172433
GRU,Halabja,2027-12-01,0.164146,0.1247,0.203591
GRU,Halabja,2028-01-01,0.211586,0.174933,0.248239
GRU,Halabja,2028-02-01,0.285827,0.233942,0.337711
GRU,Halabja,2028-03-01,0.346397,0.272493,0.420301
GRU,Halabja,2028-04-01,0.341886,0.26669,0.417081
GRU,Halabja,2028-05-01,0.233318,0.16426,0.302376
GRU,Halabja,2028-06-01,0.13272,0.075191,0.190249
GRU,Halabja,2028-07-01,0.100295,0.047087,0.153503
GRU,Halabja,2028-08-01,0.10126,0.043521,0.159
GRU,Halabja,2028-09-01,0.106561,0.056059,0.157064
GRU,Halabja,2028-10-01,0.116784,0.071615,0.161953
GRU,Halabja,2028-11-01,0.131656,0.083348,0.179965
GRU,Halabja,2028-12-01,0.163476,0.120605,0.206347
GRU,Halabja,2029-01-01,0.210092,0.159115,0.261069
GRU,Halabja,2029-02-01,0.281409,0.218095,0.344723
GRU,Halabja,2029-03-01,0.345307,0.257253,0.433362
GRU,Halabja,2029-04-01,0.347703,0.24862,0.446787
GRU,Halabja,2029-05-01,0.232682,0.149,0.316364
GRU,Halabja,2029-06-01,0.133003,0.061842,0.204164
GRU,Halabja,2029-07-01,0.100096,0.033069,0.167122
GRU,Halabja,2029-08-01,0.098131,0.032188,0.164075
GRU,Halabja,2029-09-01,0.109008,0.046431,0.171586
GRU,Halabja,2029-10-01,0.11677,0.056257,0.177284
GRU,Halabja,2029-11-01,0.132009,0.069558,0.194459
GRU,Halabja,2029-12-01,0.164076,0.112453,0.215699
GRU,Halabja,2030-01-01,0.210349,0.160412,0.260286
GRU,Halabja,2030-02-01,0.280498,0.216965,0.344031
GRU,Halabja,2030-03-01,0.345487,0.244295,0.446678
GRU,Halabja,2030-04-01,0.34415,0.240093,0.448208
GRU,Halabja,2030-05-01,0.235273,0.137403,0.333143
GRU,Halabja,2030-06-01,0.133237,0.049551,0.216923
GRU,Halabja,2030-07-01,0.099973,0.023536,0.176411
GRU,Halabja,2030-08-01,0.100256,0.027705,0.172806
GRU,Halabja,2030-09-01,0.107,0.03215,0.181849
GRU,Halabja,2030-10-01,0.116438,0.04829,0.184585
GRU,Halabja,2030-11-01,0.133727,0.07094,0.196515
GRU,Halabja,2030-12-01,0.164743,0.095776,0.23371
CNN_GRU,Erbil,2026-01-01,0.111131,0.094756,0.127506
CNN_GRU,Erbil,2026-02-01,0.145968,0.114398,0.177539
CNN_GRU,Erbil,2026-03-01,0.214229,0.171548,0.256911
CNN_GRU,Erbil,2026-04-01,0.303628,0.262775,0.344481
CNN_GRU,Erbil,2026-05-01,0.220099,0.181201,0.258997
CNN_GRU,Erbil,2026-06-01,0.125183,0.10595,0.144415
CNN_GRU,Erbil,2026-07-01,0.099432,0.078485,0.120379
CNN_GRU,Erbil,2026-08-01,0.08812,0.070033,0.106208
CNN_GRU,Erbil,2026-09-01,0.086236,0.062537,0.109936
CNN_GRU,Erbil,2026-10-01,0.082294,0.062359,0.102229
CNN_GRU,Erbil,2026-11-01,0.085929,0.061801,0.110057
CNN_GRU,Erbil,2026-12-01,0.111515,0.079959,0.143071
CNN_GRU,Erbil,2027-01-01,0.146343,0.102034,0.190653
CNN_GRU,Erbil,2027-02-01,0.194142,0.139121,0.249164
CNN_GRU,Erbil,2027-03-01,0.282061,0.214754,0.349369
CNN_GRU,Erbil,2027-04-01,0.33166,0.270792,0.392528
CNN_GRU,Erbil,2027-05-01,0.211233,0.150376,0.272091
CNN_GRU,Erbil,2027-06-01,0.132888,0.100093,0.165684
CNN_GRU,Erbil,2027-07-01,0.099658,0.072789,0.126527
CNN_GRU,Erbil,2027-08-01,0.093891,0.06929,0.118492
CNN_GRU,Erbil,2027-09-01,0.091547,0.063727,0.119366
CNN_GRU,Erbil,2027-10-01,0.087879,0.058715,0.117044
CNN_GRU,Erbil,2027-11-01,0.090509,0.060246,0.120772
CNN_GRU,Erbil,2027-12-01,0.121918,0.081707,0.162129
CNN_GRU,Erbil,2028-01-01,0.15893,0.094406,0.223454
CNN_GRU,Erbil,2028-02-01,0.219177,0.135076,0.303277
CNN_GRU,Erbil,2028-03-01,0.313283,0.224502,0.402064
CNN_GRU,Erbil,2028-04-01,0.330306,0.256808,0.403803
CNN_GRU,Erbil,2028-05-01,0.234205,0.170666,0.297744
CNN_GRU,Erbil,2028-06-01,0.13824,0.096117,0.180362
CNN_GRU,Erbil,2028-07-01,0.103341,0.065478,0.141203
CNN_GRU,Erbil,2028-08-01,0.092879,0.060577,0.125181
CNN_GRU,Erbil,2028-09-01,0.089558,0.05482,0.124296
CNN_GRU,Erbil,2028-10-01,0.081739,0.043991,0.119486
CNN_GRU,Erbil,2028-11-01,0.082401,0.043173,0.121629
CNN_GRU,Erbil,2028-12-01,0.105227,0.053548,0.156906
CNN_GRU,Erbil,2029-01-01,0.133045,0.064889,0.201201
CNN_GRU,Erbil,2029-02-01,0.187855,0.094563,0.281147
CNN_GRU,Erbil,2029-03-01,0.280899,0.165183,0.396616
CNN_GRU,Erbil,2029-04-01,0.333223,0.248891,0.417556
CNN_GRU,Erbil,2029-05-01,0.226799,0.143344,0.310254
CNN_GRU,Erbil,2029-06-01,0.134969,0.088096,0.181841
CNN_GRU,Erbil,2029-07-01,0.100126,0.05885,0.141402
CNN_GRU,Erbil,2029-08-01,0.089367,0.047446,0.131288
CNN_GRU,Erbil,2029-09-01,0.085922,0.043222,0.128622
CNN_GRU,Erbil,2029-10-01,0.080704,0.03512,0.126288
CNN_GRU,Erbil,2029-11-01,0.083331,0.033506,0.133156
CNN_GRU,Erbil,2029-12-01,0.110238,0.042416,0.178061
CNN_GRU,Erbil,2030-01-01,0.14253,0.046236,0.238824
CNN_GRU,Erbil,2030-02-01,0.199827,0.080103,0.319551
CNN_GRU,Erbil,2030-03-01,0.291019,0.156859,0.42518
CNN_GRU,Erbil,2030-04-01,0.334347,0.228533,0.440161
CNN_GRU,Erbil,2030-05-01,0.233267,0.130262,0.336272
CNN_GRU,Erbil,2030-06-01,0.133716,0.078329,0.189103
CNN_GRU,Erbil,2030-07-01,0.102701,0.060927,0.144475
CNN_GRU,Erbil,2030-08-01,0.092265,0.049309,0.135221
CNN_GRU,Erbil,2030-09-01,0.091315,0.046019,0.136611
CNN_GRU,Erbil,2030-10-01,0.084612,0.038701,0.130522
CNN_GRU,Erbil,2030-11-01,0.086863,0.033807,0.139919
CNN_GRU,Erbil,2030-12-01,0.11381,0.041521,0.1861
CNN_GRU,Duhok,2026-01-01,0.131502,0.11439,0.148613
CNN_GRU,Duhok,2026-02-01,0.141595,0.119194,0.163996
CNN_GRU,Duhok,2026-03-01,0.19361,0.161459,0.225762
CNN_GRU,Duhok,2026-04-01,0.294592,0.253072,0.336112
CNN_GRU,Duhok,2026-05-01,0.27928,0.24382,0.31474
CNN_GRU,Duhok,2026-06-01,0.163605,0.138904,0.188306
CNN_GRU,Duhok,2026-07-01,0.13444,0.116261,0.15262
CNN_GRU,Duhok,2026-08-01,0.129463,0.11017,0.148757
CNN_GRU,Duhok,2026-09-01,0.124515,0.107475,0.141555
CNN_GRU,Duhok,2026-10-01,0.116059,0.097898,0.13422
CNN_GRU,Duhok,2026-11-01,0.120673,0.097837,0.143509
CNN_GRU,Duhok,2026-12-01,0.121832,0.092987,0.150677
CNN_GRU,Duhok,2027-01-01,0.123087,0.090914,0.155259
CNN_GRU,Duhok,2027-02-01,0.140542,0.10439,0.176695
CNN_GRU,Duhok,2027-03-01,0.186239,0.130627,0.241852
CNN_GRU,Duhok,2027-04-01,0.302102,0.2388,0.365403
CNN_GRU,Duhok,2027-05-01,0.283934,0.231471,0.336398
CNN_GRU,Duhok,2027-06-01,0.152686,0.122625,0.182747
CNN_GRU,Duhok,2027-07-01,0.133442,0.09899,0.167894
CNN_GRU,Duhok,2027-08-01,0.130224,0.109055,0.151394
CNN_GRU,Duhok,2027-09-01,0.122521,0.099245,0.145797
CNN_GRU,Duhok,2027-10-01,0.113404,0.092051,0.134758
CNN_GRU,Duhok,2027-11-01,0.121141,0.094895,0.147387
CNN_GRU,Duhok,2027-12-01,0.13426,0.102654,0.165867
CNN_GRU,Duhok,2028-01-01,0.144663,0.100768,0.188559
CNN_GRU,Duhok,2028-02-01,0.167521,0.120212,0.21483
CNN_GRU,Duhok,2028-03-01,0.22798,0.162102,0.293858
CNN_GRU,Duhok,2028-04-01,0.328606,0.270286,0.386925
CNN_GRU,Duhok,2028-05-01,0.272967,0.222533,0.323401
CNN_GRU,Duhok,2028-06-01,0.162133,0.11787,0.206397
CNN_GRU,Duhok,2028-07-01,0.143605,0.109118,0.178091
CNN_GRU,Duhok,2028-08-01,0.133013,0.107995,0.158032
CNN_GRU,Duhok,2028-09-01,0.126072,0.098129,0.154015
CNN_GRU,Duhok,2028-10-01,0.118118,0.086633,0.149604
CNN_GRU,Duhok,2028-11-01,0.121789,0.090231,0.153346
CNN_GRU,Duhok,2028-12-01,0.129773,0.093402,0.166145
CNN_GRU,Duhok,2029-01-01,0.138355,0.089232,0.187478
CNN_GRU,Duhok,2029-02-01,0.155853,0.091188,0.220518
CNN_GRU,Duhok,2029-03-01,0.209264,0.111802,0.306726
CNN_GRU,Duhok,2029-04-01,0.319047,0.230253,0.407841
CNN_GRU,Duhok,2029-05-01,0.279178,0.205887,0.352468
CNN_GRU,Duhok,2029-06-01,0.158533,0.110891,0.206175
CNN_GRU,Duhok,2029-07-01,0.139564,0.099428,0.179701
CNN_GRU,Duhok,2029-08-01,0.132282,0.099669,0.164895
CNN_GRU,Duhok,2029-09-01,0.125305,0.092309,0.158301
CNN_GRU,Duhok,2029-10-01,0.11781,0.079751,0.155868
CNN_GRU,Duhok,2029-11-01,0.123393,0.083194,0.163591
CNN_GRU,Duhok,2029-12-01,0.129452,0.08333,0.175574
CNN_GRU,Duhok,2030-01-01,0.134212,0.07164,0.196784
CNN_GRU,Duhok,2030-02-01,0.149682,0.076318,0.223047
CNN_GRU,Duhok,2030-03-01,0.201183,0.098032,0.304334
CNN_GRU,Duhok,2030-04-01,0.314099,0.22641,0.401787
CNN_GRU,Duhok,2030-05-01,0.280413,0.218643,0.342182
CNN_GRU,Duhok,2030-06-01,0.157054,0.105722,0.208385
CNN_GRU,Duhok,2030-07-01,0.138306,0.093054,0.183557
CNN_GRU,Duhok,2030-08-01,0.132163,0.098612,0.165715
CNN_GRU,Duhok,2030-09-01,0.124531,0.088586,0.160476
CNN_GRU,Duhok,2030-10-01,0.115118,0.07253,0.157706
CNN_GRU,Duhok,2030-11-01,0.12225,0.075556,0.168945
CNN_GRU,Duhok,2030-12-01,0.129433,0.079985,0.17888
CNN_GRU,Sulaymaniyah,2026-01-01,0.168699,0.152484,0.184913
CNN_GRU,Sulaymaniyah,2026-02-01,0.215424,0.186335,0.244512
CNN_GRU,Sulaymaniyah,2026-03-01,0.26286,0.230422,0.295297
CNN_GRU,Sulaymaniyah,2026-04-01,0.286735,0.254917,0.318552
CNN_GRU,Sulaymaniyah,2026-05-01,0.163502,0.136603,0.1904
CNN_GRU,Sulaymaniyah,2026-06-01,0.101033,0.07669,0.125376
CNN_GRU,Sulaymaniyah,2026-07-01,0.092776,0.067956,0.117597
CNN_GRU,Sulaymaniyah,2026-08-01,0.082584,0.055018,0.11015
CNN_GRU,Sulaymaniyah,2026-09-01,0.081046,0.0562,0.105893
CNN_GRU,Sulaymaniyah,2026-10-01,0.081629,0.056672,0.106586
CNN_GRU,Sulaymaniyah,2026-11-01,0.098833,0.070638,0.127027
CNN_GRU,Sulaymaniyah,2026-12-01,0.139124,0.106798,0.171449
CNN_GRU,Sulaymaniyah,2027-01-01,0.165834,0.138278,0.19339
CNN_GRU,Sulaymaniyah,2027-02-01,0.195047,0.150122,0.239972
CNN_GRU,Sulaymaniyah,2027-03-01,0.25024,0.18909,0.311389
CNN_GRU,Sulaymaniyah,2027-04-01,0.29126,0.242866,0.339655
CNN_GRU,Sulaymaniyah,2027-05-01,0.160527,0.114044,0.207011
CNN_GRU,Sulaymaniyah,2027-06-01,0.095218,0.061187,0.129249
CNN_GRU,Sulaymaniyah,2027-07-01,0.085681,0.05744,0.113922
CNN_GRU,Sulaymaniyah,2027-08-01,0.078655,0.0498,0.107511
CNN_GRU,Sulaymaniyah,2027-09-01,0.075289,0.045533,0.105046
CNN_GRU,Sulaymaniyah,2027-10-01,0.074449,0.041687,0.107211
CNN_GRU,Sulaymaniyah,2027-11-01,0.094768,0.06663,0.122905
CNN_GRU,Sulaymaniyah,2027-12-01,0.142786,0.107623,0.177948
CNN_GRU,Sulaymaniyah,2028-01-01,0.169958,0.136093,0.203822
CNN_GRU,Sulaymaniyah,2028-02-01,0.200846,0.137547,0.264144
CNN_GRU,Sulaymaniyah,2028-03-01,0.260907,0.176183,0.345631
CNN_GRU,Sulaymaniyah,2028-04-01,0.298815,0.232349,0.365281
CNN_GRU,Sulaymaniyah,2028-05-01,0.159072,0.107405,0.210739
CNN_GRU,Sulaymaniyah,2028-06-01,0.098753,0.05317,0.144337
CNN_GRU,Sulaymaniyah,2028-07-01,0.087119,0.045418,0.128821
CNN_GRU,Sulaymaniyah,2028-08-01,0.076728,0.041981,0.111475
CNN_GRU,Sulaymaniyah,2028-09-01,0.075526,0.038546,0.112505
CNN_GRU,Sulaymaniyah,2028-10-01,0.078624,0.039937,0.117311
CNN_GRU,Sulaymaniyah,2028-11-01,0.099601,0.062727,0.136475
CNN_GRU,Sulaymaniyah,2028-12-01,0.145604,0.107214,0.183994
CNN_GRU,Sulaymaniyah,2029-01-01,0.17106,0.135037,0.207082
CNN_GRU,Sulaymaniyah,2029-02-01,0.200684,0.138051,0.263318
CNN_GRU,Sulaymaniyah,2029-03-01,0.263424,0.185766,0.341082
CNN_GRU,Sulaymaniyah,2029-04-01,0.304229,0.229862,0.378595
CNN_GRU,Sulaymaniyah,2029-05-01,0.158801,0.101954,0.215648
CNN_GRU,Sulaymaniyah,2029-06-01,0.097909,0.057865,0.137952
CNN_GRU,Sulaymaniyah,2029-07-01,0.08904,0.049628,0.128451
CNN_GRU,Sulaymaniyah,2029-08-01,0.07886,0.026981,0.130738
CNN_GRU,Sulaymaniyah,2029-09-01,0.075314,0.022432,0.128196
CNN_GRU,Sulaymaniyah,2029-10-01,0.076965,0.030658,0.123272
CNN_GRU,Sulaymaniyah,2029-11-01,0.099993,0.055479,0.144508
CNN_GRU,Sulaymaniyah,2029-12-01,0.145945,0.094829,0.197061
CNN_GRU,Sulaymaniyah,2030-01-01,0.171331,0.127476,0.215185
CNN_GRU,Sulaymaniyah,2030-02-01,0.20092,0.12752,0.27432
CNN_GRU,Sulaymaniyah,2030-03-01,0.262304,0.16788,0.356727
CNN_GRU,Sulaymaniyah,2030-04-01,0.298592,0.223855,0.373329
CNN_GRU,Sulaymaniyah,2030-05-01,0.160541,0.096906,0.224176
CNN_GRU,Sulaymaniyah,2030-06-01,0.099388,0.059248,0.139529
CNN_GRU,Sulaymaniyah,2030-07-01,0.089127,0.035247,0.143008
CNN_GRU,Sulaymaniyah,2030-08-01,0.07756,0.02899,0.12613
CNN_GRU,Sulaymaniyah,2030-09-01,0.073365,0.020889,0.12584
CNN_GRU,Sulaymaniyah,2030-10-01,0.076772,0.022739,0.130805
CNN_GRU,Sulaymaniyah,2030-11-01,0.100011,0.052177,0.147844
CNN_GRU,Sulaymaniyah,2030-12-01,0.145519,0.090355,0.200684
CNN_GRU,Halabja,2026-01-01,0.227871,0.200794,0.254949
CNN_GRU,Halabja,2026-02-01,0.278438,0.250438,0.306439
CNN_GRU,Halabja,2026-03-01,0.349857,0.310259,0.389456
CNN_GRU,Halabja,2026-04-01,0.386061,0.339153,0.432968
CNN_GRU,Halabja,2026-05-01,0.237479,0.206461,0.268497
CNN_GRU,Halabja,2026-06-01,0.107189,0.072758,0.141619
CNN_GRU,Halabja,2026-07-01,0.103107,0.075459,0.130754
CNN_GRU,Halabja,2026-08-01,0.097365,0.067079,0.127651
CNN_GRU,Halabja,2026-09-01,0.097444,0.071075,0.123813
CNN_GRU,Halabja,2026-10-01,0.093278,0.062357,0.1242
CNN_GRU,Halabja,2026-11-01,0.111779,0.076672,0.146886
CNN_GRU,Halabja,2026-12-01,0.168704,0.141594,0.195814
CNN_GRU,Halabja,2027-01-01,0.203171,0.177161,0.22918
CNN_GRU,Halabja,2027-02-01,0.246485,0.215537,0.277434
CNN_GRU,Halabja,2027-03-01,0.344004,0.280251,0.407756
CNN_GRU,Halabja,2027-04-01,0.400039,0.341109,0.458969
CNN_GRU,Halabja,2027-05-01,0.228608,0.191929,0.265287
CNN_GRU,Halabja,2027-06-01,0.100296,0.059623,0.140969
CNN_GRU,Halabja,2027-07-01,0.096755,0.058615,0.134896
CNN_GRU,Halabja,2027-08-01,0.093552,0.059858,0.127247
CNN_GRU,Halabja,2027-09-01,0.095505,0.056227,0.134783
CNN_GRU,Halabja,2027-10-01,0.087725,0.04641,0.12904
CNN_GRU,Halabja,2027-11-01,0.103684,0.05917,0.148199
CNN_GRU,Halabja,2027-12-01,0.170014,0.136737,0.20329
CNN_GRU,Halabja,2028-01-01,0.204218,0.173863,0.234572
CNN_GRU,Halabja,2028-02-01,0.248361,0.200764,0.295957
CNN_GRU,Halabja,2028-03-01,0.348166,0.265933,0.430399
CNN_GRU,Halabja,2028-04-01,0.39897,0.320508,0.477433
CNN_GRU,Halabja,2028-05-01,0.234159,0.180379,0.28794
CNN_GRU,Halabja,2028-06-01,0.097893,0.042934,0.152852
CNN_GRU,Halabja,2028-07-01,0.097161,0.049927,0.144394
CNN_GRU,Halabja,2028-08-01,0.092404,0.052544,0.132265
CNN_GRU,Halabja,2028-09-01,0.094531,0.045709,0.143353
CNN_GRU,Halabja,2028-10-01,0.089342,0.048104,0.130579
CNN_GRU,Halabja,2028-11-01,0.105715,0.049657,0.161773
CNN_GRU,Halabja,2028-12-01,0.171672,0.129466,0.213878
CNN_GRU,Halabja,2029-01-01,0.209629,0.176784,0.242474
CNN_GRU,Halabja,2029-02-01,0.254834,0.200998,0.308671
CNN_GRU,Halabja,2029-03-01,0.356653,0.260548,0.452758
CNN_GRU,Halabja,2029-04-01,0.402677,0.310427,0.494927
CNN_GRU,Halabja,2029-05-01,0.230676,0.172063,0.289288
CNN_GRU,Halabja,2029-06-01,0.10033,0.042723,0.157938
CNN_GRU,Halabja,2029-07-01,0.096852,0.034889,0.158815
CNN_GRU,Halabja,2029-08-01,0.093814,0.044329,0.143298
CNN_GRU,Halabja,2029-09-01,0.092539,0.042466,0.142611
CNN_GRU,Halabja,2029-10-01,0.090358,0.03784,0.142876
CNN_GRU,Halabja,2029-11-01,0.108256,0.051652,0.164859
CNN_GRU,Halabja,2029-12-01,0.172597,0.121098,0.224095
CNN_GRU,Halabja,2030-01-01,0.207117,0.160139,0.254095
CNN_GRU,Halabja,2030-02-01,0.252848,0.186027,0.31967
CNN_GRU,Halabja,2030-03-01,0.349572,0.246549,0.452594
CNN_GRU,Halabja,2030-04-01,0.401216,0.295428,0.507005
CNN_GRU,Halabja,2030-05-01,0.233231,0.165458,0.301005
CNN_GRU,Halabja,2030-06-01,0.098839,0.032383,0.165295
CNN_GRU,Halabja,2030-07-01,0.095333,0.022206,0.168461
CNN_GRU,Halabja,2030-08-01,0.093042,0.030957,0.155128
CNN_GRU,Halabja,2030-09-01,0.093981,0.026839,0.161124
CNN_GRU,Halabja,2030-10-01,0.090173,0.032216,0.148129
CNN_GRU,Halabja,2030-11-01,0.106956,0.027728,0.186184
CNN_GRU,Halabja,2030-12-01,0.17139,0.11375,0.22903
CNN_BiLSTM,Erbil,2026-01-01,0.162075,0.147664,0.176486
CNN_BiLSTM,Erbil,2026-02-01,0.195936,0.175878,0.215994
CNN_BiLSTM,Erbil,2026-03-01,0.262725,0.235299,0.290151
CNN_BiLSTM,Erbil,2026-04-01,0.340601,0.299397,0.381804
CNN_BiLSTM,Erbil,2026-05-01,0.190973,0.158259,0.223686
CNN_BiLSTM,Erbil,2026-06-01,0.131317,0.111303,0.151331
CNN_BiLSTM,Erbil,2026-07-01,0.110528,0.090742,0.130315
CNN_BiLSTM,Erbil,2026-08-01,0.101016,0.084305,0.117728
CNN_BiLSTM,Erbil,2026-09-01,0.093109,0.076703,0.109515
CNN_BiLSTM,Erbil,2026-10-01,0.085312,0.069801,0.100823
CNN_BiLSTM,Erbil,2026-11-01,0.083093,0.063498,0.102688
CNN_BiLSTM,Erbil,2026-12-01,0.093769,0.071297,0.116241
CNN_BiLSTM,Erbil,2027-01-01,0.101992,0.074532,0.129452
CNN_BiLSTM,Erbil,2027-02-01,0.144469,0.11138,0.177557
CNN_BiLSTM,Erbil,2027-03-01,0.206253,0.159527,0.252979
CNN_BiLSTM,Erbil,2027-04-01,0.300713,0.244221,0.357205
CNN_BiLSTM,Erbil,2027-05-01,0.189838,0.148847,0.230828
CNN_BiLSTM,Erbil,2027-06-01,0.120482,0.091753,0.149212
CNN_BiLSTM,Erbil,2027-07-01,0.102879,0.079549,0.12621
CNN_BiLSTM,Erbil,2027-08-01,0.095793,0.075495,0.116091
CNN_BiLSTM,Erbil,2027-09-01,0.090342,0.067139,0.113545
CNN_BiLSTM,Erbil,2027-10-01,0.085309,0.061039,0.109578
CNN_BiLSTM,Erbil,2027-11-01,0.087306,0.066063,0.108549
CNN_BiLSTM,Erbil,2027-12-01,0.109633,0.084737,0.13453
CNN_BiLSTM,Erbil,2028-01-01,0.128846,0.099442,0.158251
CNN_BiLSTM,Erbil,2028-02-01,0.161624,0.112732,0.210515
CNN_BiLSTM,Erbil,2028-03-01,0.246552,0.171475,0.321629
CNN_BiLSTM,Erbil,2028-04-01,0.342368,0.275791,0.408946
CNN_BiLSTM,Erbil,2028-05-01,0.172665,0.123102,0.222228
CNN_BiLSTM,Erbil,2028-06-01,0.123923,0.089945,0.1579
CNN_BiLSTM,Erbil,2028-07-01,0.103884,0.076503,0.131265
CNN_BiLSTM,Erbil,2028-08-01,0.097369,0.067267,0.12747
CNN_BiLSTM,Erbil,2028-09-01,0.09241,0.062931,0.121888
CNN_BiLSTM,Erbil,2028-10-01,0.086151,0.056209,0.116092
CNN_BiLSTM,Erbil,2028-11-01,0.089338,0.061855,0.11682
CNN_BiLSTM,Erbil,2028-12-01,0.118076,0.080602,0.155549
CNN_BiLSTM,Erbil,2029-01-01,0.153451,0.106312,0.20059
CNN_BiLSTM,Erbil,2029-02-01,0.192417,0.117603,0.267231
CNN_BiLSTM,Erbil,2029-03-01,0.271523,0.179049,0.363997
CNN_BiLSTM,Erbil,2029-04-01,0.355001,0.276893,0.433108
CNN_BiLSTM,Erbil,2029-05-01,0.180413,0.122436,0.238391
CNN_BiLSTM,Erbil,2029-06-01,0.129115,0.091254,0.166977
CNN_BiLSTM,Erbil,2029-07-01,0.108012,0.07232,0.143704
CNN_BiLSTM,Erbil,2029-08-01,0.099067,0.063366,0.134768
CNN_BiLSTM,Erbil,2029-09-01,0.09389,0.058065,0.129715
CNN_BiLSTM,Erbil,2029-10-01,0.086919,0.057737,0.116101
CNN_BiLSTM,Erbil,2029-11-01,0.086847,0.056302,0.117393
CNN_BiLSTM,Erbil,2029-12-01,0.108949,0.068146,0.149752
CNN_BiLSTM,Erbil,2030-01-01,0.136116,0.077343,0.19489
CNN_BiLSTM,Erbil,2030-02-01,0.163808,0.079157,0.248459
CNN_BiLSTM,Erbil,2030-03-01,0.2392,0.129873,0.348526
CNN_BiLSTM,Erbil,2030-04-01,0.341837,0.243102,0.440571
CNN_BiLSTM,Erbil,2030-05-01,0.185149,0.121024,0.249273
CNN_BiLSTM,Erbil,2030-06-01,0.125765,0.076807,0.174722
CNN_BiLSTM,Erbil,2030-07-01,0.104078,0.068898,0.139259
CNN_BiLSTM,Erbil,2030-08-01,0.09736,0.060715,0.134005
CNN_BiLSTM,Erbil,2030-09-01,0.090134,0.055997,0.124271
CNN_BiLSTM,Erbil,2030-10-01,0.082558,0.041696,0.12342
CNN_BiLSTM,Erbil,2030-11-01,0.081273,0.043057,0.119489
CNN_BiLSTM,Erbil,2030-12-01,0.099366,0.051956,0.146777
CNN_BiLSTM,Duhok,2026-01-01,0.135665,0.120641,0.150688
CNN_BiLSTM,Duhok,2026-02-01,0.14616,0.127345,0.164974
CNN_BiLSTM,Duhok,2026-03-01,0.186037,0.164845,0.20723
CNN_BiLSTM,Duhok,2026-04-01,0.291883,0.265565,0.3182
CNN_BiLSTM,Duhok,2026-05-01,0.282781,0.258324,0.307239
CNN_BiLSTM,Duhok,2026-06-01,0.175587,0.154826,0.196348
CNN_BiLSTM,Duhok,2026-07-01,0.140399,0.122525,0.158274
CNN_BiLSTM,Duhok,2026-08-01,0.130783,0.113316,0.148249
CNN_BiLSTM,Duhok,2026-09-01,0.126592,0.11126,0.141924
CNN_BiLSTM,Duhok,2026-10-01,0.117828,0.097404,0.138251
CNN_BiLSTM,Duhok,2026-11-01,0.115554,0.094517,0.13659
CNN_BiLSTM,Duhok,2026-12-01,0.126701,0.106726,0.146677
CNN_BiLSTM,Duhok,2027-01-01,0.133348,0.110148,0.156547
CNN_BiLSTM,Duhok,2027-02-01,0.15824,0.133207,0.183273
CNN_BiLSTM,Duhok,2027-03-01,0.219107,0.192725,0.245489
CNN_BiLSTM,Duhok,2027-04-01,0.317547,0.278016,0.357078
CNN_BiLSTM,Duhok,2027-05-01,0.258639,0.224157,0.293121
CNN_BiLSTM,Duhok,2027-06-01,0.166728,0.137826,0.19563
CNN_BiLSTM,Duhok,2027-07-01,0.136636,0.113934,0.159339
